"Year","Month","Day_of_Week","Hour","Division","Location","Brand","Type","Speed","Colour","Cost","Status","Total_theft"
2022,10,3,17,51,2,1,4,18,4,1000,1,39
2022,10,3,8,52,3,2,5,8,2,750,1,39
2022,10,3,17,51,2,1,4,18,4,750,1,39
2022,10,3,8,51,3,2,5,12,1,1400,1,39
2022,10,3,13,53,3,2,2,10,1,799.99,1,39
2022,10,4,21,53,1,2,1,20,1,1200,1,38
2022,10,4,9,53,2,2,5,25,1,800,1,38
2022,10,4,14,14,3,2,5,3,1,1200,1,38
2022,10,3,21,14,1,2,1,1,7,852,1,39
2022,10,4,6,51,1,2,1,8,1,2480,1,38
2022,10,3,23,41,2,2,2,1,5,2000,1,39
2022,10,4,12,53,1,2,5,1,1,500,1,38
2022,10,1,21,53,3,2,5,1,1,700,1,50
2022,10,5,18,52,2,2,4,10,5,1200,1,50
2022,10,4,16,51,2,2,2,1,1,500,1,38
2022,10,5,18,52,2,2,4,21,1,200,1,50
2022,10,3,3,22,1,2,5,24,1,700,1,39
2022,10,5,5,51,5,2,4,7,4,800,1,50
2022,10,4,15,43,3,1,4,18,7,400,1,38
2022,10,5,8,14,5,2,5,7,4,50,1,50
2022,10,4,16,51,2,2,2,1,1,500,1,38
2022,10,6,9,52,3,2,5,7,7,400,1,53
2022,10,6,13,41,3,2,4,21,1,630,1,53
2022,10,6,9,13,1,2,2,1,1,1467.87,1,53
2022,10,6,19,14,1,2,5,16,7,1200,1,53
2022,10,6,14,52,1,2,4,20,1,800,1,53
2022,10,6,17,32,1,2,4,20,8,4000,1,53
2022,10,7,20,31,2,2,4,21,2,100,1,48
2022,10,7,20,31,2,2,4,21,2,150,1,48
2022,10,7,17,11,2,2,1,11,7,1200,1,48
2022,10,7,10,42,3,2,5,1,2,800,1,48
2022,10,7,13,14,3,2,4,7,2,300,1,48
2022,10,6,3,41,2,2,2,1,2,2700,1,53
2022,10,7,13,53,1,2,5,7,7,1100,1,48
2022,10,6,23,51,2,2,2,85,1,3000,1,53
2022,10,6,16,33,2,2,4,12,1,1500,1,53
2022,10,7,21,55,1,2,4,15,7,1000,1,48
2022,10,5,9,22,1,1,4,18,4,250,1,50
2022,10,1,17,53,3,2,5,30,1,1200,1,50
2022,10,7,19,52,3,2,5,21,1,700,1,48
2022,10,4,19,32,1,1,4,10,2,500,1,38
2022,9,6,16,32,1,2,1,1,2,800,1,43
2022,10,7,14,14,2,2,4,8,5,1400,1,48
2022,10,7,21,55,1,2,4,24,4,650,1,48
2022,10,3,19,53,2,2,4,18,1,150,1,39
2022,10,1,20,51,1,2,4,8,8,400,1,50
2022,10,1,13,53,2,2,5,6,3,600,1,50
2022,10,1,15,14,1,1,4,27,8,1000,1,50
2022,10,7,7,43,3,2,4,24,8,2000,1,48
2022,10,7,6,32,3,2,2,28,8,1100,1,48
2022,10,1,6,14,1,2,2,1,1,800,1,50
2022,10,7,11,51,2,2,4,21,8,200,1,48
2022,10,3,20,52,1,2,5,8,8,999.99,1,39
2022,10,7,7,51,2,1,5,21,4,350,1,48
2022,10,1,12,53,1,2,5,10,7,1700,1,50
2022,10,2,18,52,4,2,4,18,7,500,1,40
2022,10,2,10,51,2,2,4,28,7,1000,1,40
2022,10,2,19,32,2,1,4,21,7,275,1,40
2022,10,2,18,14,1,2,1,11,5,4000,1,40
2022,10,7,16,43,1,2,4,18,7,600,1,48
2022,10,7,18,53,1,2,1,10,1,4500,1,48
2022,10,1,15,55,2,1,4,8,1,1000,1,50
2022,10,1,14,52,2,2,4,13,4,3500,1,50
2022,10,1,22,14,1,1,5,7,7,1050,1,50
2022,10,2,9,41,1,2,4,18,8,2500,1,40
2022,10,2,18,51,1,2,4,18,1,500,1,40
2022,10,6,10,55,3,1,5,7,2,1015,1,53
2022,10,7,13,52,2,2,2,6,1,2400,1,48
2022,10,1,19,55,1,2,4,21,5,800,1,50
2022,10,1,22,55,1,1,5,12,3,1800,1,50
2022,10,2,16,11,3,2,2,1,1,2560,1,40
2022,10,3,3,55,1,1,5,12,1,1000,1,39
2022,10,2,16,52,2,2,2,2,1,1500,1,40
2022,10,1,18,51,4,2,4,18,6,2300,1,50
2022,10,5,18,32,1,2,5,10,2,350,1,50
2022,10,3,17,52,2,2,5,85,1,3500,1,39
2022,10,1,11,51,1,1,4,21,1,1000,1,50
2022,10,4,10,55,5,2,5,8,5,700,1,38
2022,10,1,22,11,1,2,2,1,5,3000,1,50
2022,10,2,8,33,1,2,4,9,3,800,1,40
2022,10,3,2,13,1,2,2,32,5,6000,1,39
2022,10,4,20,13,1,1,2,18,2,2067,1,38
2022,10,4,6,14,1,2,5,21,2,600,1,38
2022,10,3,6,52,3,2,1,12,2,300,1,39
2022,10,3,2,13,1,2,2,3,5,5000,1,39
2022,10,1,23,52,1,2,5,7,3,500,1,50
2022,10,2,10,51,3,2,5,1,7,1000,1,40
2022,8,3,23,52,1,2,5,1,7,1200,1,71
2022,10,5,15,51,3,2,5,11,2,5500,1,50
2022,10,5,15,51,3,2,5,5,2,1000,1,50
2022,10,5,13,14,2,2,5,1,1,900,1,50
2022,10,5,23,53,3,1,4,12,1,300,1,50
2022,10,4,9,55,3,2,5,12,2,60,1,38
2022,10,4,11,52,3,2,1,60,7,800,1,38
2022,10,5,5,55,1,2,2,32,1,3687,1,50
2022,10,5,12,55,5,1,5,24,7,400,1,50
2022,10,5,5,55,1,2,5,30,1,800,1,50
2022,10,5,17,51,5,1,4,29,5,800,1,50
2022,10,6,1,23,2,2,3,25,1,750,1,53
2022,10,6,11,23,1,2,5,50,1,2500,1,53
2022,10,6,18,51,2,2,4,18,7,1300,1,53
2022,10,5,18,13,3,1,5,18,1,250,1,50
2022,10,5,17,51,1,2,5,18,1,1500,1,50
2022,10,6,17,51,2,2,2,1,7,3000,1,53
2022,10,1,9,52,4,2,4,24,1,1600,1,50
2022,10,6,16,55,5,2,4,7,1,937.9,1,53
2022,10,6,21,14,5,2,5,10,1,760,1,53
2022,10,7,17,14,1,2,1,5,6,1200,1,48
2022,10,5,16,42,1,2,4,20,2,190,1,50
2022,10,7,15,51,1,1,4,27,1,1000,1,48
2022,10,5,1,52,1,2,5,11,1,3200,1,50
2022,10,6,1,23,2,2,5,25,1,750,1,53
2022,10,7,12,51,2,1,4,10,2,400,1,48
2022,10,4,18,55,3,2,4,1,1,1500,1,38
2022,10,5,14,55,1,1,5,18,7,175,1,50
2022,10,1,13,55,2,1,5,20,2,3000,1,50
2022,10,6,16,22,1,2,5,1,7,1000,1,53
2022,11,2,20,32,3,2,5,24,7,1700,1,28
2022,10,2,3,51,5,2,1,10,3,2700,1,40
2022,11,2,15,51,4,1,5,14,2,399.99,1,28
2022,11,2,1,51,2,2,5,1,8,500,1,28
2022,10,1,2,14,2,2,5,7,7,1100,1,50
2022,11,3,11,52,2,1,5,24,2,1000,1,21
2022,10,7,21,13,2,1,4,7,1,900,1,48
2022,10,3,10,12,1,2,2,3,1,1500,1,39
2022,11,4,14,55,4,2,2,32,7,1499.99,1,29
2022,10,4,3,55,1,2,3,7,7,500,1,38
2022,11,3,2,14,1,2,2,8,1,1900,1,21
2022,11,4,18,51,2,1,5,21,7,220,1,29
2022,11,3,2,14,1,2,2,24,2,3100,1,21
2022,11,4,15,52,5,2,5,30,1,1200,1,29
2022,11,4,17,51,2,2,5,20,1,500,1,29
2022,11,3,17,11,5,2,1,21,8,2700,1,21
2022,11,4,19,55,5,2,1,11,4,2500,1,29
2022,11,5,17,51,2,2,2,1,1,1000,1,20
2022,11,4,19,55,5,1,4,21,1,2000,1,29
2022,11,5,21,51,2,2,2,1,8,900,1,20
2022,11,6,1,55,5,1,5,10,7,1000,1,18
2022,11,6,1,55,5,1,5,10,6,2000,1,18
2022,11,3,9,32,1,1,5,16,8,699,1,21
2022,11,6,1,55,5,2,5,3,6,2500,1,18
2022,11,6,16,32,2,2,2,1,1,600,1,18
2022,11,3,20,11,3,1,5,18,2,750,1,21
2022,11,6,16,32,2,2,2,1,1,600,1,18
2022,11,1,11,31,3,2,2,20,7,1000,1,9
2022,11,5,23,55,1,2,5,18,1,1300,1,20
2022,11,1,8,31,3,2,4,21,7,500,1,9
2022,11,5,3,42,2,2,2,1,5,1500,1,20
2022,11,2,9,13,2,2,2,8,1,2850,1,28
2022,11,6,17,52,2,2,5,1,8,1200,1,18
2022,11,1,17,53,2,2,4,21,1,670,1,9
2022,11,1,11,55,3,2,1,7,6,400,1,9
2022,11,2,21,55,3,1,1,21,1,800,1,28
2022,11,6,20,51,1,2,2,1,2,3500,1,18
2022,11,3,12,51,1,2,1,12,7,3000,1,21
2022,11,3,9,55,5,2,5,3,2,900,1,21
2022,11,3,18,51,2,2,2,25,1,960.49,1,21
2022,11,2,12,51,3,2,4,24,1,1300,1,28
2022,7,5,9,55,5,2,5,14,1,5500,1,78
2022,11,4,4,42,1,1,4,11,6,3000,1,29
2022,10,7,20,52,3,2,5,1,2,1000,1,48
2022,11,4,12,52,5,2,4,21,1,500,1,29
2022,11,4,1,41,2,2,2,7,8,2400,1,29
2022,11,6,3,53,5,2,1,1,8,500,1,18
2022,11,1,20,51,2,2,5,24,7,1000,1,9
2022,11,3,23,14,1,2,5,10,2,800,1,21
2022,11,5,15,12,2,2,5,18,8,20,1,20
2022,11,6,3,22,1,1,4,19,7,865.63,1,18
2022,11,6,23,14,1,2,5,3,1,1300,1,18
2022,11,5,13,55,1,2,2,10,8,4000,1,20
2022,11,7,3,55,1,2,5,21,1,1000,1,14
2022,11,3,21,14,1,2,2,5,1,2805,1,21
2022,10,3,13,52,1,2,5,11,5,2791.09,1,39
2022,11,6,13,52,3,2,2,18,1,3000,1,18
2022,11,2,11,42,5,2,5,20,2,100,1,28
2022,11,4,16,52,5,2,5,11,1,5500,1,29
2022,11,6,13,52,2,2,1,32,1,2500,1,18
2022,11,5,11,23,5,2,4,24,1,844,1,20
2022,11,2,3,55,1,2,5,1,7,400,1,28
2022,11,6,18,11,2,2,2,1,1,1400,1,18
2022,11,6,2,32,1,1,1,21,2,650,1,18
2022,11,7,10,55,5,2,5,14,1,900,1,14
2022,11,7,19,52,1,2,2,1,1,3200,1,14
2022,11,2,8,53,1,2,4,18,6,500,1,28
2022,11,2,2,53,1,2,5,30,6,899,1,28
2022,11,7,17,22,1,2,2,1,1,2700,1,14
2022,11,3,15,52,4,2,5,30,7,1100,1,21
2022,11,2,17,41,5,1,4,12,2,1500,1,28
2022,11,2,1,11,2,2,5,30,7,1100,1,28
2022,11,4,11,52,4,2,5,40,1,500,1,29
2022,11,2,18,43,1,2,1,7,7,600,1,28
2022,11,2,15,52,2,2,2,22,1,2500,1,28
2022,11,3,18,52,2,2,5,30,7,1000,1,21
2022,11,4,2,11,5,2,4,10,8,1750,1,29
2022,11,4,2,11,5,2,4,16,2,486,1,29
2022,11,4,7,14,2,2,1,21,1,600,1,29
2022,11,3,20,53,1,1,4,7,4,650,1,21
2022,9,5,14,41,3,2,4,10,1,235,1,79
2022,9,5,14,41,3,2,4,10,1,150,1,79
2022,11,5,2,22,3,2,2,1,1,2000,1,20
2022,11,5,9,52,1,2,4,21,2,400,1,20
2022,11,2,10,51,2,2,4,18,8,500,1,28
2022,11,6,10,53,2,2,2,32,1,2899,3,18
2022,11,2,18,53,2,1,1,21,6,1000,1,28
2022,11,6,9,52,3,2,5,30,1,1355,1,18
2022,11,4,23,55,1,2,2,72,1,7000,1,29
2022,11,5,19,51,2,2,5,1,7,2000,1,20
2022,11,5,15,53,3,2,2,30,7,1100,1,20
2022,11,2,18,53,2,1,4,21,1,500,1,28
2022,11,7,17,53,1,2,4,21,7,450,1,14
2022,11,5,20,32,2,1,4,21,8,800,1,20
2022,11,7,18,51,1,2,5,20,4,2000,1,14
2022,10,6,13,32,2,2,2,1,1,500,1,53
2022,11,4,19,51,2,2,4,21,4,900,1,29
2022,11,2,18,55,2,2,2,31,5,1000,1,28
2022,11,1,22,51,5,1,5,21,7,1000,1,9
2022,11,2,17,52,2,2,5,30,1,1100,1,28
2022,11,4,8,51,1,2,1,8,7,1250,1,29
2022,11,7,19,51,2,2,4,10,2,900,1,14
2022,11,7,17,14,1,2,4,11,1,2500,1,14
2022,11,4,8,51,1,2,5,9,1,1479,1,29
2022,12,4,8,31,1,2,2,32,8,4899,1,17
2022,11,3,14,14,2,2,5,5,2,250,1,21
2022,11,4,17,12,2,2,2,12,1,500,1,29
2022,12,6,11,53,3,2,5,21,3,500,1,15
2022,11,5,13,51,1,1,4,18,7,2000,1,20
2022,11,3,11,51,2,2,2,20,2,2499,1,21
2022,11,3,11,51,2,2,2,40,2,3000,1,21
2022,12,7,9,51,2,2,5,6,1,300,1,11
2022,11,6,14,14,2,2,1,1,1,1200,1,18
2022,11,4,15,33,5,1,4,7,1,1012,1,29
2022,12,7,19,11,1,1,5,21,2,4000,1,11
2022,11,5,13,53,2,1,5,8,7,350,1,20
2022,9,4,12,53,1,1,4,18,1,2000,1,65
2022,12,3,17,55,1,2,1,7,1,800,1,9
2022,12,3,19,51,5,2,1,3,4,2000,1,9
2022,12,4,22,51,1,1,4,30,7,800,1,17
2022,12,7,15,11,1,2,4,21,7,1100,1,11
2022,12,7,18,51,3,2,5,40,1,1600,1,11
2022,12,7,12,32,3,2,2,32,1,1400,1,11
2022,12,7,18,51,3,2,2,40,1,1600,1,11
2022,12,2,11,52,1,2,2,1,1,2250,1,11
2022,12,6,14,33,2,2,4,22,7,2000,1,15
2022,12,4,15,51,2,2,2,7,5,4000,1,17
2022,12,3,8,52,2,1,5,9,1,1000,1,9
2022,11,4,9,53,1,2,5,15,2,1500,1,29
2022,12,5,16,14,2,2,5,3,1,1200,1,6
2022,12,7,23,51,1,2,2,9,1,1500,1,11
2022,12,7,2,12,2,2,2,1,1,2485,1,11
2022,12,3,18,52,3,2,1,20,5,800,1,9
2022,12,7,23,52,1,2,4,18,5,400,1,11
2022,12,1,17,52,2,1,5,21,1,700,1,7
2022,12,6,9,13,1,2,2,50,5,3200,1,15
2022,12,2,19,11,2,2,1,1,7,1000,1,11
2022,12,3,21,52,2,2,5,10,1,1000,1,9
2022,12,5,1,11,5,2,5,21,6,700,1,6
2022,12,4,5,14,1,1,5,21,7,769,1,17
2022,12,6,14,51,5,1,5,18,5,1200,1,15
2022,11,7,7,55,5,1,1,12,4,1000,1,14
2022,12,6,23,14,1,2,1,1,1,700,1,15
2022,12,2,2,41,1,2,2,24,5,1200,1,11
2022,8,6,14,52,1,2,4,21,1,1000,1,60
2022,12,1,22,52,2,2,2,1,8,2000,1,7
2022,12,3,22,52,2,2,2,5,1,1500,1,9
2022,12,5,10,11,2,2,5,9,2,1600,1,6
2022,12,2,10,55,1,2,5,1,4,175,1,11
2022,12,6,5,42,1,2,3,6,7,200,1,15
2022,12,6,15,13,1,1,4,24,6,5000,1,15
2022,11,6,14,51,2,2,2,6,1,2000,1,18
2023,1,2,11,43,1,2,4,5,2,250,1,18
2023,1,1,12,51,2,2,5,10,1,1500,1,11
2023,1,3,17,51,1,2,5,7,7,1500,1,11
2023,1,5,17,51,1,2,5,1,8,1200,1,12
2022,9,5,9,32,1,2,4,24,2,2500,1,79
2023,1,7,19,13,1,2,4,12,7,1300,1,20
2023,1,5,7,51,3,2,2,40,7,2500,1,12
2022,11,3,9,33,1,1,5,20,8,4000,1,21
2023,1,7,21,14,2,2,2,7,1,1500,1,20
2022,12,6,23,51,1,2,5,7,1,600,1,15
2022,12,6,15,52,1,2,5,10,5,1230,1,15
2022,12,6,15,52,1,2,5,10,1,780,1,15
2023,1,1,7,42,3,2,2,25,7,598,1,11
2022,12,4,16,51,1,2,4,10,2,1000,1,17
2023,1,2,8,32,3,2,5,30,7,1000,1,18
2023,1,2,16,51,2,2,1,3,1,1300,2,18
2023,1,3,19,55,1,1,1,28,7,800,1,11
2023,1,2,16,41,3,1,1,1,2,350,1,18
2023,1,3,13,41,5,1,1,1,2,350,1,11
2023,1,1,12,31,1,2,4,12,6,500,1,11
2023,1,4,15,52,2,2,2,3,1,1500,1,6
2023,1,7,1,51,5,2,1,21,7,500,1,20
2023,1,2,12,11,4,2,4,16,5,1250,1,18
2023,1,7,13,32,2,2,5,24,7,450,1,20
2023,1,7,9,14,1,2,1,16,1,2700,1,20
2023,1,5,8,52,1,2,5,7,1,949,1,12
2023,1,2,1,55,1,2,5,21,7,500,1,18
2023,1,2,15,52,2,1,1,1,4,305,1,18
2023,1,2,7,55,5,1,4,24,7,700,1,18
2023,1,2,7,55,5,1,4,24,1,900,1,18
2023,1,2,17,33,3,2,2,8,1,1200,1,18
2023,1,4,15,55,1,2,4,21,1,500,1,6
2023,1,5,8,11,3,2,5,16,1,1000,1,12
2022,8,1,18,52,1,2,4,24,1,667,1,68
2023,1,3,9,51,1,1,5,12,8,1910,1,11
2023,1,5,23,32,2,2,2,1,5,2500,1,12
2022,12,1,18,52,3,2,5,20,6,2000,1,7
2023,1,1,11,14,2,2,5,1,8,1200,1,11
2023,1,3,16,14,1,2,5,30,8,4000,1,11
2022,11,2,17,43,1,2,1,40,8,282,1,28
2023,1,6,14,32,2,2,1,1,1,500,1,9
2023,1,5,4,52,1,2,4,10,6,899,1,12
2022,12,2,17,51,1,2,4,27,5,2800,1,11
2023,1,7,14,51,2,2,2,10,1,2100,1,20
2023,1,5,4,52,1,2,4,6,4,899.99,1,12
2022,12,3,12,55,1,1,5,10,7,700,1,9
2023,1,2,11,52,1,2,5,28,8,389,1,18
2023,1,1,15,52,2,2,2,1,7,1000,1,11
2023,1,2,15,11,2,2,2,1,1,1400,1,18
2023,1,1,3,51,1,2,5,21,4,200,1,11
2023,1,7,19,53,1,1,1,9,3,1400,1,20
2023,1,3,19,52,2,2,1,1,1,1000,1,11
2023,1,2,6,22,3,2,5,7,7,200,1,18
2023,1,6,18,51,2,2,2,1,1,2500,1,9
2023,1,7,13,51,1,2,5,12,5,1200,1,20
2023,1,6,17,53,2,2,2,1,8,1850,1,9
2023,1,6,4,52,5,1,1,1,2,400,1,9
2023,1,7,20,51,1,1,4,10,2,2250,1,20
2023,1,7,21,53,1,2,4,21,7,500,1,20
2023,2,4,17,52,2,1,1,7,4,224,1,9
2023,1,2,12,13,4,2,2,30,7,1269.99,1,18
2022,11,3,6,51,1,1,5,9,1,899,1,21
2023,1,1,16,51,1,2,5,30,8,1200,1,11
2022,8,1,6,14,1,2,1,1,1,500,1,68
2023,2,7,15,13,1,2,2,2,5,4999.99,1,18
2023,2,6,19,51,5,2,5,10,1,6800,1,20
2023,2,7,21,51,1,2,2,4,8,3000,1,18
2023,2,1,16,52,2,2,2,30,7,900,1,12
2023,2,7,18,11,1,2,5,25,1,899,1,18
2023,2,3,17,33,1,2,5,30,7,1200,1,18
2023,2,2,17,52,2,2,2,32,7,2299,1,15
2023,2,2,1,13,2,2,2,40,7,2650,1,15
2022,12,2,14,14,2,2,4,7,2,1700,1,11
2023,2,5,13,41,2,2,2,1,1,2000,1,11
2023,2,3,4,51,1,2,2,1,1,4687.24,1,18
2023,2,5,22,14,2,2,5,1,1,1500,1,11
2022,12,1,13,52,5,2,4,24,7,700,1,7
2023,2,6,15,53,5,2,5,15,5,3000,1,20
2023,2,7,20,52,3,2,1,17,8,100,1,18
2023,2,3,16,33,1,2,4,10,2,1200,1,18
2022,10,2,17,55,1,2,4,18,8,300,1,40
2023,2,2,7,55,2,1,5,21,2,700,1,15
2023,1,6,20,52,2,2,2,1,1,2500,1,9
2023,2,2,19,52,1,2,1,7,2,350,1,15
2023,2,2,19,13,1,1,1,21,5,1200,1,15
2023,2,3,12,51,1,2,2,9,7,750,1,18
2023,2,5,15,13,2,2,4,4,7,499,1,11
2023,2,2,19,13,1,1,4,21,7,720,1,15
2023,2,2,22,51,1,1,5,21,1,699,1,15
2023,2,3,13,51,2,1,1,10,2,200,1,18
2023,1,7,20,51,2,2,2,15,8,1600,1,20
2023,2,3,16,51,2,2,1,1,1,1000,1,18
2023,2,4,13,14,2,2,2,15,8,1000,1,9
2023,2,3,5,55,1,2,4,21,7,500,1,18
2023,2,3,5,55,1,2,4,21,7,500,1,18
2023,2,6,19,52,5,2,5,3,1,1000,1,20
2023,2,4,20,11,1,2,4,24,8,150,1,9
2023,2,5,19,52,2,1,5,10,1,1500,1,11
2023,2,7,15,53,1,2,5,12,2,2330,1,18
2023,2,1,15,14,2,2,2,1,5,5400,1,12
2023,2,7,15,53,1,2,5,22,7,995,1,18
2023,2,7,21,52,2,2,2,1,1,1000,1,18
2023,2,7,17,55,2,2,1,15,7,500,1,18
2023,2,4,8,14,5,2,5,30,7,1250,1,9
2023,1,2,18,52,4,2,5,24,1,800,1,18
2023,2,5,17,14,2,1,4,12,1,900,1,11
2023,2,1,18,14,1,2,5,25,2,1200,1,12
2023,2,2,13,32,1,2,4,21,1,500,1,15
2022,9,4,8,53,1,1,1,9,1,900,1,65
2023,2,1,20,11,3,2,4,21,6,350,1,12
2023,2,6,17,52,2,2,5,40,7,800,1,20
2023,2,5,14,52,2,2,2,6,1,1200,1,11
2023,2,6,13,52,2,2,1,3,5,1700,1,20
2022,11,2,12,33,1,1,4,10,1,6000,1,28
2023,2,3,12,31,1,2,2,1,1,500,1,18
2023,2,7,11,51,5,2,4,10,4,1200,1,18
2023,2,6,18,33,1,2,4,21,1,1220.38,1,20
2023,2,5,10,11,3,2,5,21,1,85,1,11
2023,2,1,11,14,2,2,5,24,5,1000,1,12
2023,2,1,23,32,2,2,4,24,1,700,1,12
2023,3,3,23,51,1,2,2,1,1,2400,1,14
2023,2,6,4,51,1,2,4,3,1,1500,1,20
2023,2,5,13,53,2,1,4,9,2,3000,1,11
2022,10,1,21,14,1,2,5,16,2,700,1,50
2023,3,4,19,51,2,2,1,21,1,500,1,18
2023,3,5,14,52,3,2,4,10,1,2000,1,15
2023,3,4,13,51,2,2,4,21,5,75,1,18
2023,3,5,12,55,2,2,1,18,1,400,1,15
2023,3,7,23,41,3,2,4,6,6,300,1,13
2023,2,7,12,53,2,1,4,21,2,1200,1,18
2023,2,7,12,53,2,1,4,21,5,600,1,18
2023,3,7,22,51,3,2,2,3,1,2500,1,13
2023,3,7,18,55,1,2,4,18,7,1000,1,13
2023,3,7,18,55,1,2,1,3,7,800,1,13
2023,3,2,21,51,2,2,5,6,7,550,1,10
2022,11,3,10,13,1,2,4,10,3,900,1,21
2023,3,5,20,51,3,2,4,10,4,150,1,15
2023,3,6,20,51,2,2,2,18,7,2700,1,12
2023,2,7,12,52,1,2,4,12,7,3500,1,18
2023,3,7,8,14,2,2,2,30,5,1599,3,13
2023,3,7,18,51,2,2,5,3,1,1200,1,13
2023,3,7,23,51,2,2,2,6,7,3200,1,13
2023,3,1,16,41,2,2,2,40,1,1200,1,13
2022,11,2,8,12,3,2,1,5,8,155.94,1,28
2023,3,1,18,52,1,2,5,1,1,1200,1,13
2023,3,3,16,51,2,2,2,1,1,1200,1,14
2023,3,4,17,32,1,2,4,18,3,224.87,1,18
2023,3,4,13,11,3,2,4,15,8,220,1,18
2023,2,7,2,53,1,1,4,10,1,2000,1,18
2023,3,4,14,53,3,2,2,30,5,1500,1,18
2022,12,4,12,22,2,2,4,29,1,2500,1,17
2023,3,4,21,51,1,1,5,30,7,1300,1,18
2023,3,5,13,55,1,2,5,7,1,600,1,15
2023,3,5,11,51,2,2,4,18,1,231,1,15
2023,3,4,18,52,2,1,4,21,1,1200,1,18
2023,3,5,13,55,1,2,5,7,2,500,1,15
2022,12,4,12,22,2,2,4,27,8,2000,1,17
2023,3,7,17,14,1,2,1,16,1,849.99,1,13
2023,3,5,20,43,1,2,1,50,8,499.99,1,15
2023,3,6,12,53,3,2,2,20,8,2700,1,12
2023,3,2,14,14,2,2,2,18,5,3000,1,10
2023,3,5,12,52,2,2,2,4,7,2600,1,15
2022,8,6,19,51,1,2,4,27,1,970,1,60
2023,3,6,22,14,2,2,2,34,7,2000,1,12
2023,3,7,21,14,1,1,4,18,5,700,1,13
2023,3,1,15,53,1,1,4,7,1,400,1,13
2023,3,3,20,33,2,2,5,30,3,950,1,14
2023,3,2,20,55,5,2,1,3,1,2000,1,10
2023,3,2,15,52,3,2,2,6,1,2599,1,10
2023,3,4,1,55,1,2,1,27,2,1000,1,18
2023,3,4,8,52,1,2,4,6,2,800,1,18
2023,3,4,19,51,2,2,5,20,7,1200,1,18
2023,3,4,16,51,1,2,2,8,7,3000,1,18
2023,3,6,21,55,1,2,1,1,5,998,1,12
2023,3,7,5,52,1,2,1,40,7,2500,1,13
2023,3,4,17,14,1,1,5,18,7,1400,1,18
2023,3,7,1,13,1,2,2,24,1,3000,1,13
2023,3,1,15,11,2,2,5,1,7,300,1,13
2023,3,6,14,52,3,2,1,3,2,500,1,12
2023,3,1,13,51,2,2,2,1,1,2500,1,13
2023,3,1,17,52,2,2,4,18,6,250,1,13
2023,3,1,9,53,1,2,5,1,1,500,1,13
2023,3,1,23,51,1,2,5,10,5,200,1,13
2023,3,1,23,51,1,2,5,10,5,200,1,13
2023,2,2,14,51,5,2,1,1,1,350,1,15
2023,3,6,9,43,1,1,4,18,7,1150,1,12
2023,3,3,11,51,3,2,1,3,1,1200,1,14
2023,2,5,2,51,1,2,2,6,7,1500,1,11
2023,3,6,9,43,1,1,4,18,1,1150,1,12
2023,3,3,11,51,3,2,5,3,1,1200,1,14
2023,3,2,8,52,3,2,1,8,4,2500,1,10
2023,3,2,12,53,2,2,2,24,1,1800,1,10
2023,3,3,22,51,1,2,2,1,7,2600,1,14
2023,3,5,12,14,1,2,1,8,7,600,1,15
2023,3,5,14,14,1,2,5,6,1,900,1,15
2023,4,6,18,51,3,2,1,3,1,1200,1,24
2023,4,6,22,55,2,2,1,8,7,699.99,1,24
2023,4,7,10,52,4,2,1,1,1,300,1,28
2023,4,6,22,55,2,2,1,8,7,600,1,24
2023,3,4,19,55,1,2,1,10,4,400,1,18
2023,4,6,18,52,2,1,4,24,6,750,1,24
2023,4,1,19,43,2,2,5,80,1,4200,1,18
2023,4,1,18,53,2,2,4,21,4,234.99,1,18
2023,4,1,19,22,1,2,1,1,3,2000,1,18
2022,11,2,7,14,2,1,4,21,7,1050,1,28
2023,4,1,23,55,1,1,4,24,8,300,1,18
2023,4,1,18,52,3,2,2,32,1,1799,1,18
2023,4,1,23,55,1,2,4,12,8,580,1,18
2023,4,7,12,51,2,2,2,8,7,2999,1,28
2023,4,2,13,51,2,2,5,3,1,1200,2,22
2023,3,5,5,41,1,2,5,6,5,300,1,15
2023,4,7,12,32,2,2,2,1,1,1300,1,28
2023,4,3,7,43,2,2,2,1,6,1200,1,26
2023,4,4,19,52,5,2,5,25,1,500,1,16
2023,4,4,10,52,3,2,2,20,1,800,1,16
2023,3,3,20,14,1,2,4,24,6,2000,1,14
2023,4,5,13,14,1,2,5,5,8,750,1,23
2023,4,6,1,55,5,2,5,18,1,1000,1,24
2023,4,6,1,55,5,2,5,18,2,500,1,24
2023,4,2,19,55,3,2,4,18,1,500,1,22
2023,4,7,22,14,1,2,5,1,5,980,1,28
2023,4,7,22,14,1,2,5,1,1,700,1,28
2023,4,7,13,52,1,2,5,24,1,824,1,28
2023,4,5,19,14,1,2,1,16,1,1000,1,23
2023,4,1,3,51,2,2,2,35,1,1150,1,18
2023,4,2,13,51,1,1,4,18,7,1000,1,22
2023,4,2,14,53,1,2,5,24,2,789.99,2,22
2023,4,7,20,11,5,1,4,21,3,250,1,28
2023,4,2,4,41,3,2,2,50,1,2000,1,22
2023,4,3,12,53,1,2,5,30,1,600,1,26
2023,4,3,2,53,5,1,1,12,1,5000,1,26
2023,4,3,2,53,5,2,4,12,7,9000,1,26
2023,4,3,16,52,2,2,2,30,7,1100,1,26
2023,4,6,22,31,2,2,5,18,5,200,1,24
2023,4,2,20,14,2,2,4,9,5,300,1,22
